user_id,transaction_type,date,amount,asset
315,buy,2021-10-20,364.64,S&P500
315,sell,2021-02-21,785.47,S&P500
315,buy,2022-02-04,930.91,GLD
315,buy,2024-05-03,776.31,AAPL
315,buy,2020-03-28,901.59,BTC
316,buy,2022-08-20,696.84,TSLA
316,buy,2024-01-31,951.98,ETH
316,buy,2023-05-12,866.42,S&P500
316,buy,2023-04-29,822.31,ETH
316,buy,2024-02-10,877.14,S&P500
316,sell,2024-04-08,641.12,AAPL
316,buy,2024-09-03,779.56,S&P500
316,buy,2021-10-17,1030.79,TSLA
316,buy,2020-05-20,1006.67,S&P500
316,sell,2024-02-07,585.38,S&P500
316,buy,2023-10-01,1079.85,S&P500
317,buy,2020-02-27,634.28,TSLA
317,buy,2024-07-12,1033.67,S&P500
317,buy,2021-09-02,820.29,GLD
317,sell,2024-03-22,669.33,GLD
317,sell,2020-06-05,811.45,BTC
317,sell,2024-08-05,590.69,EURUSD
317,sell,2023-09-05,882.08,TSLA
317,buy,2023-01-01,931.67,S&P500
318,buy,2023-07-09,893.86,S&P500
318,buy,2023-07-15,530.55,S&P500
318,buy,2022-12-27,595.04,GLD
319,buy,2020-02-11,1130.29,ETH
319,sell,2022-04-27,790.23,BTC
319,buy,2024-02-22,639.9,BTC
320,buy,2020-06-30,883.74,BTC
320,buy,2021-02-01,724.77,GLD
320,sell,2021-11-05,1162.71,GLD
320,buy,2021-08-15,845.0,GLD
320,sell,2021-08-28,738.08,TSLA
320,sell,2021-02-24,480.4,ETH
321,buy,2020-03-21,1119.67,ETH
321,buy,2022-10-19,773.6,GLD
321,buy,2023-06-05,903.74,AAPL
321,buy,2024-10-27,944.72,BTC
321,buy,2021-05-27,712.21,BTC
321,sell,2022-04-27,758.16,AAPL
321,buy,2021-06-05,606.52,TSLA
321,buy,2022-11-19,703.55,S&P500
321,buy,2023-05-09,795.51,AAPL
321,sell,2021-11-20,706.55,GLD
321,buy,2022-04-02,843.13,S&P500
321,buy,2020-11-05,485.13,S&P500
322,buy,2021-06-02,877.18,ETH
322,buy,2022-07-29,837.56,S&P500
322,buy,2021-03-03,541.45,AAPL
322,sell,2020-05-21,733.39,GLD
323,sell,2023-12-04,754.22,BTC
323,sell,2021-01-22,1183.75,BTC
323,buy,2020-10-01,843.05,BTC
323,sell,2024-12-30,1169.82,S&P500
324,buy,2023-12-24,666.74,ETH
324,sell,2024-03-25,1044.07,ETH
324,sell,2022-12-13,913.74,ETH
324,sell,2024-10-31,406.08,BTC
324,buy,2022-12-27,562.45,BTC
324,sell,2023-03-23,1139.49,ETH
324,buy,2021-01-20,518.54,BTC
324,sell,2022-09-07,835.11,S&P500
325,buy,2022-02-14,1187.89,BTC
325,buy,2022-03-21,1261.71,GLD
325,sell,2024-04-11,1012.9,AAPL
325,sell,2022-04-15,984.61,EURUSD
325,buy,2020-11-24,988.21,AAPL
325,buy,2021-01-17,625.16,BTC
325,buy,2022-08-20,720.79,ETH
326,sell,2021-01-16,1246.7,GLD
326,sell,2021-05-02,594.7,BTC
326,sell,2023-10-29,616.63,BTC
326,buy,2023-11-26,1164.25,S&P500
326,sell,2020-05-04,1200.31,TSLA
326,buy,2022-10-20,602.16,AAPL
326,buy,2023-04-15,793.56,BTC
326,sell,2020-11-12,1068.53,BTC
326,sell,2022-08-16,740.17,AAPL
326,sell,2022-06-08,966.72,S&P500
326,sell,2024-08-17,852.23,TSLA
326,buy,2024-04-23,955.11,EURUSD
326,buy,2024-04-02,796.17,BTC
327,buy,2023-05-11,741.3,BTC
327,sell,2022-03-18,1049.99,ETH
327,buy,2022-02-28,534.43,ETH
327,sell,2022-06-19,1074.65,S&P500
327,buy,2024-10-04,507.02,ETH
327,buy,2022-09-15,741.45,S&P500
327,buy,2024-05-20,862.56,GLD
327,sell,2020-12-16,1138.53,ETH
328,sell,2022-09-26,499.26,AAPL
328,buy,2020-02-06,764.22,ETH
328,buy,2021-08-19,663.2,ETH
328,sell,2022-09-03,847.84,GLD
328,buy,2024-11-12,787.83,S&P500
328,buy,2020-12-07,743.82,ETH
328,sell,2020-07-30,610.32,EURUSD
328,buy,2023-12-07,783.81,S&P500
328,buy,2021-02-24,651.98,TSLA
328,buy,2021-05-17,1170.51,ETH
328,buy,2023-12-06,384.12,GLD
329,buy,2020-08-19,1013.22,GLD
329,buy,2023-10-06,762.71,AAPL
329,sell,2021-06-27,837.79,S&P500
329,buy,2023-11-20,568.29,ETH
329,sell,2020-03-18,661.86,BTC
330,sell,2023-08-30,697.22,BTC
330,buy,2024-04-15,634.4,TSLA
330,buy,2021-11-11,898.06,TSLA
330,sell,2023-07-05,822.27,BTC
330,buy,2023-07-22,823.65,TSLA
330,sell,2022-05-19,400.71,S&P500
330,buy,2022-01-31,1053.27,BTC
330,buy,2021-08-05,809.75,EURUSD
331,buy,2024-02-21,861.08,BTC
331,sell,2023-06-26,744.12,GLD
331,sell,2024-04-04,896.02,EURUSD
331,sell,2024-08-01,969.16,S&P500
331,sell,2024-01-16,562.0,BTC
332,buy,2020-10-16,761.33,TSLA
332,buy,2024-05-31,1093.86,GLD
332,buy,2022-09-21,879.94,ETH
332,sell,2021-09-04,599.66,BTC
332,buy,2020-11-08,985.27,GLD
333,sell,2024-02-18,660.47,ETH
333,buy,2023-11-13,641.84,GLD
333,sell,2022-10-23,645.63,AAPL
333,sell,2024-11-28,886.66,AAPL
333,buy,2023-05-18,700.43,AAPL
333,buy,2020-02-14,989.11,BTC
333,buy,2023-10-17,561.23,TSLA
333,sell,2023-12-30,525.37,GLD
333,buy,2024-01-30,916.0,BTC
333,sell,2022-10-11,753.06,BTC
333,sell,2024-03-01,812.69,AAPL
333,buy,2020-05-22,1048.43,S&P500
333,buy,2021-11-12,831.25,S&P500
334,buy,2020-05-28,949.82,S&P500
334,sell,2022-07-06,925.64,S&P500
334,sell,2024-04-17,903.28,AAPL
334,sell,2020-02-13,687.1,ETH
334,buy,2024-03-14,874.34,S&P500
334,sell,2022-06-13,664.31,BTC
335,buy,2020-02-08,748.87,S&P500
335,sell,2023-01-02,1275.31,S&P500
335,sell,2021-09-16,477.56,BTC
335,sell,2024-06-15,737.36,ETH
335,buy,2021-06-04,824.88,ETH
335,sell,2020-10-22,816.04,AAPL
335,buy,2023-02-28,1010.89,EURUSD
335,buy,2021-01-19,983.76,BTC
335,buy,2021-07-01,977.4,GLD
335,buy,2021-06-06,925.08,ETH
335,buy,2023-12-03,726.64,TSLA
335,sell,2020-12-10,458.15,GLD
336,buy,2023-09-16,1166.59,S&P500
336,buy,2024-03-25,1004.34,BTC
336,sell,2021-04-08,1205.75,EURUSD
336,buy,2024-03-07,1172.06,S&P500
336,sell,2021-02-04,1284.95,ETH
336,sell,2024-11-08,1283.17,ETH
336,sell,2022-08-06,978.43,GLD
336,sell,2020-02-07,1012.91,S&P500
336,sell,2022-07-14,942.15,BTC
336,buy,2022-10-26,1103.13,BTC
337,buy,2023-03-22,955.63,S&P500
337,buy,2021-01-22,910.16,BTC
337,sell,2022-05-13,820.59,ETH
337,sell,2023-05-02,563.22,BTC
337,buy,2021-06-20,780.34,BTC
337,sell,2020-10-15,906.9,BTC
337,sell,2022-11-11,798.86,EURUSD
337,buy,2022-02-20,1149.01,GLD
337,buy,2022-05-22,859.18,GLD
338,sell,2020-12-21,618.06,ETH
338,buy,2020-10-05,894.37,AAPL
338,sell,2024-07-11,476.19,TSLA
338,buy,2020-03-22,765.0,ETH
338,buy,2021-04-13,941.7,TSLA
338,sell,2020-04-01,908.29,S&P500
338,buy,2022-05-13,652.89,S&P500
338,buy,2024-08-15,1334.28,GLD
339,sell,2020-11-24,838.75,S&P500
339,buy,2020-07-18,601.25,GLD
339,buy,2022-10-13,1130.79,BTC
339,sell,2024-06-12,808.18,ETH
339,buy,2024-05-20,686.87,ETH
339,sell,2024-11-30,595.61,BTC
339,buy,2020-09-05,1224.37,AAPL
339,sell,2023-07-02,361.84,BTC
339,buy,2022-02-10,924.45,BTC
339,buy,2023-03-21,758.99,BTC
339,buy,2024-01-23,655.24,BTC
339,sell,2024-12-26,334.92,ETH
340,sell,2021-11-06,639.5,AAPL
340,sell,2023-05-15,613.92,S&P500
340,sell,2020-05-28,1199.95,TSLA
340,buy,2021-09-03,953.02,TSLA
340,buy,2021-02-10,794.99,S&P500
340,buy,2024-11-16,984.59,BTC
340,buy,2024-05-11,1090.99,BTC
341,buy,2022-11-30,973.38,BTC
341,buy,2021-03-16,1008.75,BTC
341,sell,2021-10-19,643.08,S&P500
341,buy,2021-07-29,1010.24,BTC
341,sell,2023-10-17,521.45,AAPL
341,sell,2021-11-24,714.23,GLD
341,sell,2023-10-06,1277.69,TSLA
341,sell,2020-08-28,896.54,S&P500
341,buy,2024-02-05,753.32,S&P500
341,sell,2024-01-04,672.17,S&P500
342,sell,2022-12-25,1027.08,S&P500
342,buy,2020-01-29,758.94,ETH
342,sell,2023-12-29,1088.66,S&P500
342,sell,2020-10-01,1141.99,EURUSD
342,sell,2020-03-21,530.77,ETH
342,buy,2023-03-14,597.53,GLD
342,buy,2022-10-17,605.9,ETH
342,buy,2024-01-11,961.91,ETH
343,buy,2021-02-15,791.76,ETH
343,buy,2022-09-10,640.96,ETH
343,sell,2022-05-13,912.62,S&P500
344,buy,2020-03-22,420.64,BTC
344,sell,2021-04-22,986.97,BTC
344,sell,2023-07-23,1311.59,TSLA
344,buy,2022-02-25,908.87,AAPL
345,buy,2023-07-11,738.93,ETH
345,sell,2024-02-21,874.9,S&P500
345,sell,2024-06-17,1136.19,AAPL
345,sell,2023-06-05,968.72,BTC
345,buy,2022-06-19,558.99,ETH
345,sell,2021-09-10,787.85,ETH
345,buy,2020-10-25,1120.86,TSLA
345,buy,2021-05-06,1259.96,S&P500
345,buy,2024-10-31,589.51,TSLA
345,buy,2023-06-14,743.38,EURUSD
346,buy,2021-12-15,955.74,TSLA
346,sell,2023-02-21,746.03,S&P500
346,buy,2022-02-18,517.29,BTC
346,buy,2021-11-15,833.34,ETH
346,sell,2023-10-15,871.25,S&P500
346,sell,2021-01-20,720.9,BTC
346,buy,2024-02-22,710.4,TSLA
346,buy,2022-02-03,934.42,BTC
346,buy,2020-02-07,661.55,S&P500
346,sell,2021-02-20,670.75,GLD
346,buy,2021-08-30,502.34,ETH
346,buy,2021-01-04,629.13,AAPL
347,buy,2023-10-17,1030.79,BTC
347,buy,2022-02-25,762.4,S&P500
347,sell,2024-02-22,889.64,S&P500
347,buy,2023-04-12,793.04,ETH
347,sell,2021-06-05,695.14,AAPL
348,buy,2022-07-20,794.35,ETH
348,sell,2023-09-30,1005.93,GLD
348,buy,2021-09-12,719.44,S&P500
348,sell,2020-04-16,1089.56,EURUSD
348,buy,2023-02-27,887.25,TSLA
348,sell,2021-04-21,927.12,EURUSD
348,sell,2023-11-01,842.27,ETH
348,sell,2021-11-30,1575.25,S&P500
348,sell,2023-04-22,719.79,EURUSD
348,sell,2022-09-10,823.75,S&P500
349,sell,2021-03-15,757.33,ETH
349,sell,2020-01-12,683.68,ETH
349,buy,2020-05-01,737.75,GLD
349,buy,2022-07-21,789.72,S&P500
349,sell,2020-01-29,676.81,BTC
349,sell,2023-08-27,632.18,GLD
349,buy,2021-11-23,894.5,AAPL
349,buy,2021-04-15,831.72,BTC
349,buy,2020-02-19,501.8,AAPL
350,buy,2020-10-23,801.67,BTC
350,buy,2021-12-04,896.52,ETH
350,buy,2021-07-06,839.05,GLD
350,buy,2020-05-12,522.61,TSLA
350,sell,2022-06-20,975.97,ETH
350,buy,2022-01-29,678.14,S&P500
350,buy,2022-01-02,1169.61,GLD
350,buy,2024-03-07,1160.1,TSLA
350,buy,2020-07-16,831.97,ETH
350,buy,2021-10-02,1107.4,S&P500
351,sell,2020-07-03,1067.09,BTC
351,sell,2021-02-05,1120.13,S&P500
351,sell,2024-12-11,757.81,AAPL
351,buy,2024-08-03,936.05,ETH
351,buy,2022-11-03,903.36,ETH
351,buy,2022-12-05,989.98,S&P500
351,sell,2020-05-21,1139.46,S&P500
351,buy,2024-10-20,1024.19,TSLA
351,buy,2022-05-25,870.08,AAPL
351,sell,2020-01-13,386.39,S&P500
352,buy,2022-09-07,1161.45,GLD
352,sell,2020-10-31,1016.26,BTC
352,buy,2022-07-12,1078.64,S&P500
352,sell,2020-01-11,782.55,TSLA
352,sell,2024-01-31,1004.26,AAPL
352,buy,2021-10-06,849.56,AAPL
352,sell,2020-01-01,801.41,ETH
352,buy,2021-09-22,999.8,S&P500
352,sell,2021-09-19,979.23,BTC
353,sell,2024-09-04,649.08,ETH
353,sell,2024-09-21,968.3,S&P500
353,sell,2022-08-24,650.78,S&P500
353,buy,2024-03-26,833.97,BTC
353,sell,2023-06-26,736.23,ETH
354,buy,2020-07-01,1003.23,BTC
354,buy,2021-11-19,825.28,ETH
354,sell,2023-08-03,909.23,TSLA
354,sell,2022-07-29,670.82,ETH
354,buy,2021-09-09,1002.92,GLD
354,sell,2021-12-25,804.91,TSLA
354,buy,2021-12-25,806.57,ETH
354,sell,2023-03-10,972.01,S&P500
354,sell,2024-02-05,862.51,S&P500
354,sell,2023-09-07,976.27,ETH
354,sell,2023-08-27,1015.22,S&P500
354,sell,2022-12-24,702.16,ETH
355,buy,2024-01-07,1066.99,GLD
355,buy,2024-01-29,641.89,S&P500
355,buy,2024-03-20,820.59,AAPL
355,buy,2020-11-13,933.1,TSLA
356,sell,2021-07-31,791.4,AAPL
356,sell,2021-08-10,964.73,GLD
356,buy,2022-10-04,695.1,AAPL
356,sell,2021-06-08,1073.89,S&P500
356,sell,2023-08-31,396.52,AAPL
356,sell,2023-08-23,691.18,BTC
356,sell,2023-04-30,812.43,BTC
356,sell,2021-07-13,1231.54,EURUSD
357,sell,2024-03-03,1243.43,BTC
357,buy,2021-12-13,935.1,BTC
358,sell,2023-07-25,759.07,AAPL
358,buy,2024-08-12,1169.75,ETH
358,sell,2022-02-22,729.79,ETH
358,sell,2021-04-02,885.16,S&P500
358,sell,2022-11-24,707.16,ETH
358,sell,2024-05-27,846.27,BTC
359,sell,2024-05-21,876.84,ETH
359,buy,2023-10-24,784.48,AAPL
359,sell,2024-08-25,689.41,S&P500
359,sell,2022-03-03,889.69,BTC
359,buy,2023-09-23,623.7,BTC
359,sell,2023-12-16,551.76,EURUSD
360,sell,2023-04-25,1078.98,BTC
360,sell,2021-12-20,717.49,S&P500
360,sell,2021-04-11,671.22,BTC
360,buy,2024-08-15,732.74,BTC
360,sell,2024-10-06,648.55,S&P500
361,sell,2024-07-27,552.77,AAPL
361,sell,2024-07-17,885.47,S&P500
361,buy,2024-07-13,927.07,BTC
361,buy,2020-11-10,776.88,S&P500
361,sell,2020-05-19,555.76,S&P500
361,sell,2020-08-28,438.41,TSLA
361,sell,2020-11-16,873.09,ETH
361,buy,2024-12-19,622.24,EURUSD
362,buy,2024-05-08,1108.27,S&P500
362,buy,2020-03-15,766.34,TSLA
362,buy,2022-04-14,1178.71,TSLA
362,sell,2023-12-22,856.97,ETH
362,sell,2021-08-20,668.79,AAPL
362,sell,2024-07-25,571.14,GLD
362,sell,2022-05-01,470.68,S&P500
362,sell,2024-01-24,810.22,BTC
362,buy,2021-06-26,636.4,AAPL
362,sell,2024-09-07,681.26,AAPL
362,sell,2021-03-19,808.01,AAPL
363,buy,2022-04-18,851.95,ETH
363,sell,2022-10-23,955.19,TSLA
363,sell,2020-02-29,566.46,AAPL
363,buy,2023-01-25,741.34,S&P500
363,sell,2022-02-15,786.51,S&P500
363,buy,2020-02-16,786.92,BTC
363,buy,2024-07-22,765.79,S&P500
363,buy,2020-06-25,845.73,BTC
364,sell,2021-10-07,1006.12,BTC
364,sell,2023-05-24,813.59,S&P500
364,buy,2021-10-26,1034.21,TSLA
364,sell,2023-09-27,380.71,BTC
364,buy,2024-11-19,690.15,GLD
364,sell,2020-04-03,410.31,TSLA
364,sell,2023-11-22,676.62,TSLA
364,buy,2024-06-24,673.93,BTC
365,sell,2023-03-18,973.53,GLD
365,sell,2023-10-24,724.71,ETH
365,buy,2024-04-15,434.83,ETH
365,buy,2022-05-23,750.81,ETH
365,sell,2020-04-26,966.05,ETH
365,buy,2024-11-22,808.3,S&P500
365,buy,2021-08-10,1173.38,ETH
366,buy,2021-01-17,1341.99,S&P500
366,buy,2023-03-12,891.32,ETH
366,sell,2023-12-16,844.32,ETH
366,sell,2021-12-12,1082.85,TSLA
367,sell,2023-12-25,869.17,TSLA
367,sell,2021-12-30,1261.68,ETH
367,buy,2021-10-05,872.73,AAPL
367,sell,2022-04-27,1094.02,ETH
367,sell,2023-03-12,1374.46,AAPL
367,sell,2023-10-10,826.91,S&P500
367,sell,2023-08-19,632.8,AAPL
368,buy,2024-10-08,392.51,S&P500
368,buy,2024-09-30,399.48,GLD
368,buy,2022-06-26,394.73,TSLA
368,sell,2020-07-03,598.88,ETH
368,sell,2021-06-13,653.5,S&P500
368,sell,2020-01-07,302.72,TSLA
368,sell,2020-10-21,651.24,GLD
368,buy,2021-03-15,718.4,S&P500
369,buy,2021-10-12,708.38,EURUSD
369,buy,2021-11-07,1102.7,AAPL
369,sell,2024-07-30,653.84,GLD
369,sell,2022-06-23,913.53,GLD
369,buy,2023-07-01,735.08,TSLA
370,sell,2023-04-04,727.45,EURUSD
370,sell,2023-03-06,573.69,ETH
370,sell,2022-08-26,885.07,BTC
370,sell,2020-10-12,1248.5,AAPL
370,sell,2020-02-23,791.12,BTC
370,buy,2024-05-31,847.42,AAPL
371,buy,2024-11-29,578.8,S&P500
371,buy,2024-07-24,714.05,EURUSD
371,sell,2022-02-15,1029.33,S&P500
371,buy,2021-05-16,600.27,TSLA
372,buy,2021-12-23,663.34,ETH
372,buy,2024-05-05,1055.29,S&P500
372,buy,2020-06-02,926.98,ETH
372,buy,2021-05-26,761.73,AAPL
372,sell,2022-04-27,594.9,BTC
372,sell,2021-07-22,1118.63,BTC
373,sell,2020-02-06,486.79,S&P500
373,sell,2023-03-17,1104.39,S&P500
373,buy,2023-06-29,1103.99,ETH
373,buy,2023-10-22,574.71,EURUSD
373,buy,2023-08-25,800.62,ETH
373,buy,2024-03-12,870.15,ETH
373,buy,2021-06-26,526.74,ETH
373,buy,2023-06-11,1103.86,TSLA
373,sell,2023-06-05,815.52,TSLA
374,sell,2021-01-26,827.53,ETH
374,buy,2023-10-11,601.05,GLD
374,sell,2023-02-01,583.42,EURUSD
374,buy,2023-12-03,627.1,BTC
375,buy,2020-04-01,869.53,ETH
375,sell,2024-04-10,665.02,ETH
375,buy,2021-01-30,538.88,ETH
376,sell,2022-02-25,815.22,S&P500
376,sell,2021-07-02,1117.8,BTC
376,buy,2021-08-13,631.08,GLD
376,buy,2021-12-30,620.89,S&P500
376,sell,2022-06-27,878.89,ETH
376,sell,2024-05-12,810.62,EURUSD
376,buy,2024-12-27,1017.45,S&P500
376,sell,2024-07-13,694.87,ETH
376,buy,2021-06-06,805.52,TSLA
376,buy,2023-04-17,1005.22,S&P500
376,sell,2024-06-15,880.13,ETH
376,buy,2023-11-01,818.05,ETH
376,sell,2024-01-11,856.86,ETH
377,buy,2021-01-06,558.6,AAPL
377,sell,2023-12-04,572.69,BTC
377,buy,2023-02-27,679.48,ETH
377,buy,2023-01-18,851.72,BTC
377,buy,2023-10-03,1247.96,S&P500
377,sell,2023-11-14,619.25,BTC
377,sell,2023-03-16,484.47,AAPL
377,buy,2020-02-24,665.86,ETH
377,buy,2022-04-16,720.29,ETH
378,sell,2024-12-10,593.23,GLD
378,buy,2023-10-21,974.52,BTC
378,sell,2021-07-20,850.48,GLD
378,buy,2021-01-02,772.48,ETH
378,buy,2021-12-15,639.27,AAPL
378,buy,2020-04-01,999.87,ETH
379,buy,2024-01-19,1132.75,S&P500
379,buy,2021-05-25,910.68,ETH
379,buy,2020-10-12,181.31,S&P500
379,sell,2023-01-11,1106.49,S&P500
379,buy,2020-09-13,961.45,BTC
379,sell,2021-10-18,1084.42,BTC
379,buy,2021-02-14,677.77,AAPL
380,sell,2023-11-16,744.54,S&P500
380,buy,2020-11-13,528.89,S&P500
380,sell,2024-01-01,933.72,ETH
380,buy,2021-12-27,832.3,BTC
380,buy,2022-06-08,384.35,ETH
380,sell,2021-06-01,1077.09,S&P500
380,buy,2021-10-01,912.28,TSLA
380,sell,2022-07-06,416.65,GLD
380,buy,2020-08-02,1091.62,GLD
380,buy,2021-10-06,671.12,ETH
381,buy,2024-03-24,1149.14,AAPL
381,buy,2021-06-28,807.5,TSLA
381,buy,2020-12-31,978.56,ETH
381,sell,2024-12-13,929.39,ETH
381,buy,2023-03-31,935.24,ETH
381,sell,2023-10-16,1146.01,S&P500
381,buy,2021-11-11,1033.69,GLD
381,sell,2021-10-18,1324.25,AAPL
382,buy,2020-10-15,928.36,ETH
382,buy,2020-07-30,502.47,S&P500
382,buy,2024-05-07,986.44,EURUSD
382,buy,2022-03-15,1083.8,AAPL
382,buy,2023-12-15,798.94,ETH
382,buy,2024-12-23,816.45,AAPL
382,buy,2020-03-28,1012.16,S&P500
383,buy,2021-04-24,1020.5,BTC
383,sell,2022-01-15,1127.9,ETH
383,buy,2021-12-17,1052.0,S&P500
383,buy,2024-03-19,990.47,EURUSD
383,buy,2020-09-08,911.84,S&P500
384,sell,2022-09-07,1165.74,ETH
384,sell,2023-08-09,1031.84,TSLA
384,buy,2020-09-27,671.11,GLD
384,sell,2021-09-20,930.37,ETH
384,sell,2023-11-17,962.34,S&P500
384,sell,2023-07-01,544.56,ETH
385,buy,2020-06-04,748.65,BTC
385,buy,2021-04-10,749.0,ETH
385,sell,2022-04-16,779.3,ETH
385,sell,2021-01-28,801.7,TSLA
385,buy,2022-12-26,640.53,AAPL
385,sell,2020-03-09,400.35,ETH
385,buy,2021-11-24,1009.41,ETH
385,sell,2022-07-05,732.07,GLD
386,buy,2023-06-10,1084.93,BTC
386,sell,2020-12-02,560.8,S&P500
386,sell,2022-10-02,988.94,AAPL
386,sell,2024-12-24,1041.71,BTC
387,buy,2022-10-17,475.82,AAPL
387,sell,2021-01-06,467.29,S&P500
387,buy,2024-06-03,377.13,TSLA
387,sell,2024-03-10,836.52,S&P500
387,sell,2024-02-04,692.42,GLD
387,sell,2022-05-02,894.13,ETH
387,sell,2024-11-18,546.87,ETH
387,sell,2024-06-06,542.59,AAPL
388,buy,2021-03-08,633.71,ETH
388,sell,2022-07-19,892.0,TSLA
388,sell,2020-12-05,615.87,S&P500
388,buy,2021-07-21,595.93,EURUSD
389,buy,2023-11-01,792.27,AAPL
389,buy,2023-05-03,715.4,S&P500
389,sell,2021-01-06,1183.48,S&P500
389,sell,2022-09-13,1130.08,TSLA
389,sell,2024-03-20,557.85,BTC
390,sell,2020-04-20,746.76,AAPL
390,buy,2021-12-26,410.69,S&P500
390,buy,2020-10-20,575.75,GLD
390,buy,2021-01-18,763.99,ETH
390,buy,2022-02-02,1367.44,EURUSD
391,buy,2021-01-29,1216.56,BTC
391,sell,2022-01-02,861.32,BTC
391,sell,2021-12-02,1022.42,S&P500
391,sell,2024-05-22,1360.03,S&P500
391,buy,2020-06-19,969.99,BTC
391,buy,2022-05-25,1148.71,GLD
391,buy,2021-08-23,753.0,BTC
391,sell,2021-04-17,991.0,S&P500
391,buy,2024-06-17,922.79,S&P500
391,sell,2021-01-25,1061.21,BTC
392,sell,2021-08-07,833.51,BTC
392,sell,2024-10-16,1385.33,GLD
392,sell,2024-10-07,962.07,GLD
392,sell,2024-02-23,1196.06,AAPL
392,buy,2020-04-03,584.08,BTC
392,sell,2024-05-15,950.96,ETH
392,sell,2021-01-28,691.85,ETH
392,buy,2023-12-26,917.45,ETH
393,sell,2023-09-25,1089.93,BTC
393,buy,2023-11-23,904.2,S&P500
393,sell,2024-03-13,943.8,ETH
393,buy,2020-06-04,819.23,ETH
393,sell,2020-01-13,1049.74,S&P500
393,sell,2020-06-30,950.22,ETH
393,buy,2020-06-25,1043.41,S&P500
393,sell,2021-08-05,747.09,AAPL
394,buy,2024-03-07,833.02,ETH
394,sell,2024-03-11,746.56,BTC
394,sell,2021-04-15,789.95,ETH
394,buy,2021-09-20,741.34,AAPL
394,buy,2020-10-25,663.79,AAPL
394,sell,2021-04-03,352.42,BTC
394,buy,2023-10-15,925.89,GLD
394,sell,2023-12-21,914.96,S&P500
394,sell,2021-04-26,628.1,AAPL
394,sell,2024-04-04,779.42,ETH
395,buy,2021-03-16,1083.96,TSLA
395,buy,2023-10-22,745.77,S&P500
395,buy,2020-07-10,945.36,BTC
395,sell,2020-12-04,837.4,S&P500
395,sell,2024-10-31,844.23,EURUSD
395,buy,2024-03-25,1011.97,S&P500
395,sell,2022-11-07,714.2,EURUSD
395,sell,2020-06-22,936.01,BTC
395,buy,2023-12-21,870.28,BTC
395,buy,2021-03-14,805.44,BTC
395,sell,2020-08-23,1062.57,ETH
395,sell,2022-01-07,714.89,AAPL
396,sell,2020-12-18,930.58,BTC
396,buy,2022-11-28,565.75,BTC
396,buy,2021-06-26,759.39,ETH
396,sell,2024-03-16,525.62,AAPL
396,sell,2020-07-17,944.55,TSLA
396,buy,2020-06-30,868.6,AAPL
396,buy,2022-04-28,803.71,ETH
396,buy,2024-07-13,623.4,ETH
397,buy,2023-09-06,814.65,ETH
397,sell,2020-10-18,1159.73,EURUSD
397,buy,2022-07-13,757.6,AAPL
397,sell,2022-08-10,389.43,EURUSD
397,buy,2023-06-06,859.11,BTC
397,sell,2020-06-24,932.46,EURUSD
397,buy,2024-04-25,900.13,S&P500
397,buy,2021-03-18,636.21,ETH
397,buy,2022-03-13,449.17,BTC
398,buy,2024-05-30,872.33,S&P500
398,buy,2020-01-02,920.77,AAPL
398,sell,2023-04-23,845.32,S&P500
398,buy,2022-08-20,327.47,BTC
398,buy,2022-12-14,776.05,EURUSD
398,buy,2021-03-12,1051.65,S&P500
398,sell,2021-11-09,670.88,GLD
398,sell,2022-12-19,733.62,AAPL
399,sell,2021-04-22,647.79,BTC
399,sell,2024-07-25,1187.04,AAPL
399,sell,2023-07-16,1046.13,ETH
399,sell,2022-07-18,687.41,S&P500
399,buy,2023-09-26,687.46,S&P500
399,buy,2020-12-31,679.48,TSLA
399,buy,2020-09-29,723.78,AAPL
399,sell,2024-06-28,463.37,BTC
399,sell,2022-12-30,1216.25,ETH
399,buy,2022-05-29,733.51,AAPL
399,sell,2020-12-09,624.57,S&P500
399,buy,2023-04-20,630.51,TSLA
400,buy,2024-12-24,1036.8,ETH
400,sell,2024-10-27,998.66,S&P500
400,sell,2024-11-01,695.19,ETH
400,buy,2024-08-01,800.4,BTC
401,sell,2022-08-03,759.22,AAPL
401,buy,2020-12-09,948.47,ETH
401,sell,2024-10-09,1031.81,S&P500
401,sell,2021-12-17,782.84,EURUSD
401,buy,2021-08-17,907.33,GLD
401,buy,2021-05-29,578.17,BTC
401,sell,2021-10-19,801.28,AAPL
401,sell,2022-11-16,594.11,S&P500
402,sell,2022-03-19,818.76,S&P500
402,buy,2022-12-13,742.79,S&P500
402,buy,2024-08-06,853.4,S&P500
402,sell,2020-12-28,1178.7,BTC
402,buy,2023-03-22,796.24,GLD
402,sell,2024-02-10,875.27,AAPL
402,buy,2021-12-04,688.84,BTC
402,sell,2023-09-23,1007.76,EURUSD
402,sell,2020-10-17,1060.56,BTC
403,buy,2021-11-20,741.91,S&P500
403,buy,2024-04-11,809.22,GLD
403,buy,2024-08-14,965.2,S&P500
403,buy,2020-05-16,748.7,TSLA
403,sell,2020-07-30,1216.65,ETH
403,sell,2021-09-19,614.7,S&P500
404,sell,2022-07-29,778.92,S&P500
404,buy,2024-12-28,972.13,S&P500
404,sell,2022-01-21,735.53,GLD
404,sell,2022-08-11,774.71,EURUSD
404,sell,2022-06-12,782.55,AAPL
404,sell,2021-03-31,364.11,AAPL
404,sell,2020-04-06,519.62,AAPL
