user_id,age,income,experience_years,risk_survey_score,total_transactions,avg_amount,first_tx_date,last_tx_date,active_days,monthly_freq,tx_count_30d,pct_crypto,pct_etf,pct_forex,pct_other,pct_stocks,pct_bond,volatility_mean_30,volatility_mean_60,volatility_std_30,risk_level
347,23,272,2,14,5,834.202,2021-06-05,2024-02-22,992,1.0,0,0.4,0.4,0.0,0.0,0.2,0.0,0.012851588550424045,0.012885100325007393,0.004532437992427868,medium
348,23,216,1,16,10,938.4709999999999,2020-04-16,2023-11-01,1294,0.0,0,0.2,0.3,0.3,0.1,0.1,0.0,0.010244071218321861,0.010294550710230114,0.0035202005524870433,medium
349,30,550,3,13,9,722.8322222222222,2020-01-12,2023-08-27,1323,0.0,0,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,0.012643311535164854,0.012683042966308301,0.004870260835908121,medium
350,35,287,6,17,10,898.3039999999999,2020-05-12,2024-03-07,1395,1.0,0,0.4,0.2,0.0,0.2,0.2,0.0,0.011411977009468244,0.011459206431592373,0.003217195053504105,medium
351,41,685,18,18,10,919.4540000000001,2020-01-13,2024-12-11,1794,1.0,1,0.3,0.4,0.0,0.0,0.3,0.0,0.01297605539617946,0.013012360116981526,0.004067054658425029,high
352,52,525,15,18,9,963.6844444444445,2020-01-01,2024-01-31,1491,1.0,0,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,0.0,0.012402829767109673,0.012446202842966613,0.004378825391569915,high
353,46,547,13,17,5,767.672,2022-08-24,2024-09-21,759,1.5,0,0.6,0.4,0.0,0.0,0.0,0.0,0.012257363465522472,0.01228671613735485,0.0035110166143295873,medium
354,36,160,9,17,12,879.2608333333333,2020-07-01,2024-02-05,1314,1.0,0,0.5,0.25,0.0,0.08333333333333333,0.16666666666666666,0.0,0.012374855955165154,0.012410382951648612,0.003217195053504105,medium
355,37,751,15,15,4,865.6425,2020-11-13,2024-03-20,1223,1.5,0,0.0,0.25,0.0,0.25,0.5,0.0,0.01176441525210617,0.011823952920408339,0.005046327869707972,medium
356,27,424,3,18,8,832.09875,2021-06-08,2023-08-31,814,0.0,0,0.25,0.125,0.125,0.125,0.375,0.0,0.012663355778203864,0.012706544317761758,0.004750301478361326,high
357,37,290,11,15,2,1089.265,2021-12-13,2024-03-03,811,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.010013147760799054,0.010054039588467793,0.0,medium
358,35,395,10,21,6,849.5333333333333,2021-04-02,2024-08-12,1228,1.0,0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.014403626911143807,0.014421076799671279,0.004532437992427868,high
359,41,125,12,10,6,735.98,2022-03-03,2024-08-25,906,1.0,0,0.5,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.012039859938068076,0.012075131123140953,0.0047464732421908865,low
360,29,464,2,17,5,769.796,2021-04-11,2024-10-06,1274,1.0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.009889202103422192,0.00993623467645611,0.0002191070370745057,medium
361,43,195,15,14,8,703.9612500000001,2020-05-19,2024-12-19,1675,2.0,1,0.25,0.375,0.125,0.0,0.25,0.0,0.01161129941508455,0.01165530490943303,0.0042729600479427575,medium
362,53,161,8,18,11,777.8900000000001,2020-03-15,2024-09-07,1637,1.0,0,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.5454545454545454,0.0,0.013698135412968765,0.013739341078581414,0.004378825391569915,high
363,36,145,10,19,8,787.48625,2020-02-16,2024-07-22,1618,1.0,0,0.375,0.375,0.0,0.0,0.25,0.0,0.011904023793578673,0.01194571325376906,0.004067054658425029,high
364,42,707,15,10,8,710.705,2020-04-03,2024-11-19,1691,1.0,0,0.375,0.125,0.0,0.125,0.375,0.0,0.010088507517121325,0.010148630160559707,0.0017044118748991716,low
365,44,248,8,16,7,833.0871428571428,2020-04-26,2024-11-22,1671,1.0,0,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.01379470343282323,0.013814032314002871,0.004500742411096308,medium
366,33,911,10,22,4,1040.12,2021-01-17,2023-12-16,1063,0.0,0,0.5,0.25,0.0,0.0,0.25,0.0,0.013207050541952398,0.013236662824519255,0.0032428203423606034,high
367,40,263,4,20,7,990.2528571428572,2021-10-05,2023-12-25,811,0.0,0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0,0.015648890277068922,0.015673306262144155,0.004233428428633833,high
368,38,130,14,8,8,513.9325,2020-01-07,2024-10-08,1736,1.0,0,0.125,0.375,0.0,0.25,0.25,0.0,0.010242850452392597,0.010304633194308153,0.0036782124563110204,low
369,38,185,9,12,5,822.7060000000001,2021-10-12,2024-07-30,1022,1.0,0,0.0,0.0,0.2,0.4,0.4,0.0,0.010443522941214164,0.01051090797859652,0.005411992433374994,medium
370,30,762,3,18,6,845.5416666666666,2020-02-23,2024-05-31,1559,1.0,0,0.5,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.01357342543360153,0.013602237268230748,0.00518711174847733,high
371,38,330,5,14,4,730.6125,2021-05-16,2024-11-29,1293,1.0,0,0.0,0.5,0.25,0.0,0.25,0.0,0.00958393404647827,0.009644116239716467,0.0017985195328317956,medium
372,42,261,18,18,6,853.4783333333335,2020-06-02,2024-05-05,1433,1.0,0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.01341689301026869,0.013441709524296802,0.004532437992427868,high
373,52,399,8,16,9,820.7522222222223,2020-02-06,2024-03-12,1496,1.0,0,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.012591973007607251,0.012624897269992622,0.0035160428637757953,medium
374,47,490,9,15,4,659.775,2021-01-26,2023-12-03,1041,0.0,0,0.5,0.0,0.25,0.25,0.0,0.0,0.010202484060462964,0.010250634587242569,0.00401461137262082,medium
375,59,710,16,15,3,691.1433333333333,2020-04-01,2024-04-10,1470,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.01593355116604975,0.015930243240714646,0.0,medium
376,30,866,6,13,13,842.5076923076923,2021-06-06,2024-12-27,1300,1.0,1,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.011893468584140896,0.011929866004137871,0.0031515930379636794,medium
377,46,292,14,19,9,711.1466666666668,2020-02-24,2023-12-04,1379,0.0,0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.01392808150877984,0.0139507449059934,0.004532437992427868,high
378,39,163,5,15,6,804.975,2020-04-01,2024-12-10,1714,1.0,1,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.012528115974628351,0.012568609270148497,0.00535804539080136,medium
379,59,283,15,11,7,864.9814285714285,2020-09-13,2024-01-19,1223,1.0,0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.011996339161468028,0.012034152645991905,0.004532437992427868,medium
380,29,424,3,15,10,759.256,2020-08-02,2024-01-01,1247,1.0,0,0.4,0.3,0.0,0.2,0.1,0.0,0.011256523749368615,0.011302495411615317,0.003217195053504105,medium
381,29,203,3,21,8,1037.9725,2020-12-31,2024-12-13,1443,1.0,1,0.375,0.125,0.0,0.125,0.375,0.0,0.014220373887141445,0.01425108819784433,0.004751358498390792,high
382,32,204,6,16,7,875.5171428571429,2020-03-28,2024-12-23,1731,1.0,1,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.01382205364011066,0.01385066318429153,0.0052511084831761414,medium
383,18,446,0,21,5,1020.542,2020-09-08,2024-03-19,1288,1.0,0,0.4,0.4,0.2,0.0,0.0,0.0,0.010604923778881739,0.010646822055967833,0.003557153543900396,high
384,32,352,4,17,6,884.3266666666667,2020-09-27,2023-11-17,1146,0.0,0,0.5,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.012658939652669385,0.012694062870799988,0.0036782124563110204,medium
385,30,370,5,12,8,732.62625,2020-03-09,2022-12-26,1022,0.0,0,0.625,0.0,0.0,0.125,0.25,0.0,0.01388771622700823,0.013913912115565143,0.004705963107649726,medium
386,39,230,9,18,4,919.095,2020-12-02,2024-12-24,1483,1.0,1,0.5,0.25,0.0,0.0,0.25,0.0,0.012158563932378158,0.01219744266608788,0.005225274049672521,high
387,41,316,18,11,8,604.09625,2021-01-06,2024-11-18,1412,1.25,0,0.25,0.25,0.0,0.125,0.375,0.0,0.013441590443554838,0.013479748706309823,0.004751358498390792,medium
388,56,208,29,12,4,684.3775,2020-12-05,2022-07-19,591,0.0,0,0.25,0.25,0.25,0.0,0.25,0.0,0.011141500933651481,0.011186795222785482,0.0035160428637757953,medium
389,47,619,19,11,5,875.816,2021-01-06,2024-03-20,1169,1.0,0,0.2,0.4,0.0,0.0,0.4,0.0,0.011916441560884733,0.01196437917850629,0.004342245752429144,medium
390,32,675,4,16,5,772.926,2020-04-20,2022-02-02,653,0.0,0,0.2,0.2,0.2,0.2,0.2,0.0,0.011880949737793463,0.011926038049583684,0.005248966230328328,medium
391,29,119,2,20,10,1030.703,2020-06-19,2024-06-17,1459,1.0,0,0.5,0.4,0.0,0.1,0.0,0.0,0.009607075785557985,0.009659578986210157,0.0015471838300902254,high
392,42,207,9,21,8,940.1637499999999,2020-04-03,2024-10-16,1657,1.3333333333333333,0,0.625,0.0,0.0,0.25,0.125,0.0,0.012639424346827365,0.012674492306259178,0.00535804539080136,high
393,24,147,2,20,8,943.4525,2020-01-13,2024-03-13,1521,1.0,0,0.5,0.375,0.0,0.0,0.125,0.0,0.01322854108769708,0.013255689426863105,0.004532437992427868,high
394,56,245,19,12,10,737.545,2020-10-25,2024-04-04,1257,1.5,0,0.5,0.1,0.0,0.1,0.3,0.0,0.01414361469909341,0.014171231143045842,0.004870260835908121,medium
395,49,345,20,16,12,881.0066666666667,2020-06-22,2024-10-31,1592,1.0,0,0.4166666666666667,0.25,0.16666666666666666,0.0,0.16666666666666666,0.0,0.010883432611326639,0.010927944239553932,0.0042729600479427575,medium
396,33,152,10,13,8,752.7,2020-06-30,2024-07-13,1474,1.0,0,0.625,0.0,0.0,0.0,0.375,0.0,0.014611764802401974,0.014633721845655421,0.004131426490146598,medium
397,20,208,1,16,9,766.4988888888889,2020-06-24,2024-04-25,1401,1.0,0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,0.011501712917794485,0.011538063960791054,0.0047464732421908865,medium
398,51,198,13,12,8,774.76125,2020-01-02,2024-05-30,1610,1.0,0,0.125,0.375,0.125,0.125,0.25,0.0,0.011474448638623506,0.011524400673940761,0.004750301478361326,medium
399,36,411,11,17,12,777.275,2020-09-29,2024-07-25,1395,1.0,0,0.3333333333333333,0.25,0.0,0.0,0.4166666666666667,0.0,0.013352742576178965,0.01338890959475258,0.004067054658425029,medium
400,50,378,12,14,4,882.7625,2024-08-01,2024-12-24,145,1.0,1,0.75,0.25,0.0,0.0,0.0,0.0,0.012895883427563865,0.012918513344583916,0.0035110166143295873,medium
401,22,235,0,17,8,800.40375,2020-12-09,2024-10-09,1400,1.0,0,0.25,0.25,0.125,0.125,0.25,0.0,0.012253232082210113,0.012295740165475268,0.004756339407630527,medium
402,32,403,8,17,9,891.3688888888888,2020-10-17,2024-08-06,1389,1.0,0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.010324134226669838,0.010375680043276036,0.004750301478361326,medium
403,38,261,4,19,6,849.3966666666666,2020-05-16,2024-08-14,1551,1.0,0,0.16666666666666666,0.5,0.0,0.16666666666666666,0.16666666666666666,0.0,0.010582183803105103,0.010637157560041301,0.0036782124563110204,high
404,38,308,8,13,10,771.694,2020-01-04,2024-12-28,1820,1.0,1,0.2,0.3,0.1,0.1,0.3,0.0,0.012663381686559541,0.012704761281121807,0.004756339407630527,medium
405,33,991,5,11,8,672.70625,2020-03-04,2024-06-09,1558,1.0,0,0.625,0.125,0.0,0.0,0.25,0.0,0.015157498652933775,0.015172358527214958,0.004532437992427868,medium
406,44,811,16,22,11,932.1318181818183,2020-03-03,2024-01-05,1403,1.0,0,0.6363636363636364,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.013172476417383368,0.01320164165746329,0.004067054658425029,high
407,27,166,5,18,12,823.9833333333332,2020-03-21,2024-03-18,1458,1.0,0,0.25,0.16666666666666666,0.08333333333333333,0.25,0.25,0.0,0.010996177736182777,0.011050186731164521,0.004343523364763533,high
408,36,597,6,17,11,823.2545454545453,2020-02-26,2024-11-12,1721,1.0,0,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.0106624829314354,0.01071558583963169,0.004343523364763533,medium
409,39,590,14,11,5,744.232,2021-02-23,2024-12-07,1383,1.0,1,0.4,0.4,0.0,0.2,0.0,0.0,0.010509030148743917,0.010558164026413578,0.0037041284590946955,medium
410,43,182,9,19,4,876.05,2022-05-17,2024-08-01,807,1.0,0,0.0,0.0,0.0,0.25,0.75,0.0,0.01215304840235524,0.012215730470350978,0.0059469287627349566,high
411,45,593,12,11,8,649.6975,2020-03-22,2024-12-24,1738,1.0,1,0.125,0.375,0.0,0.125,0.375,0.0,0.012662806999968232,0.012708409214775314,0.004751358498390792,medium
412,26,913,5,17,4,798.9525,2021-02-20,2024-11-10,1359,1.0,0,0.0,0.5,0.0,0.0,0.5,0.0,0.010480549917855046,0.010543082408323863,0.0010992205437400345,medium
413,22,185,2,18,7,803.1057142857143,2020-10-16,2023-07-22,1009,0.0,0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.015046634008202922,0.01506408928242929,0.004532437992427868,high
414,50,209,25,16,6,883.9166666666666,2021-06-11,2024-06-05,1090,1.0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.01081862758488613,0.010871566995270462,0.0049052328024209195,medium
415,41,668,7,9,6,742.9250000000001,2021-10-08,2024-12-14,1163,1.0,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,0.013729226152620193,0.013765251541516107,0.0046179321477180174,low
416,30,427,7,13,5,662.4159999999999,2020-07-23,2022-09-30,799,0.0,0,0.6,0.0,0.0,0.0,0.4,0.0,0.014408548580361873,0.014432665551416715,0.004131426490146598,medium
417,53,505,19,15,11,741.9890909090909,2020-08-24,2024-11-04,1533,1.0,0,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.011895870547567683,0.011940288596269423,0.004756339407630527,medium
418,39,445,15,9,7,731.3199999999999,2021-05-27,2024-11-24,1277,1.0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.012795320213982591,0.012839855990729274,0.004701705338159417,low
419,49,459,9,16,10,794.889,2020-06-22,2024-03-14,1361,1.0,0,0.2,0.2,0.2,0.1,0.3,0.0,0.010930816523667574,0.010982780499502263,0.004343523364763533,medium
420,38,163,13,21,10,909.5889999999999,2020-01-06,2024-09-21,1720,1.0,0,0.2,0.2,0.0,0.3,0.3,0.0,0.011599608930750193,0.011653675137024828,0.004378825391569915,high
421,58,680,21,15,13,754.323076923077,2020-04-30,2024-07-02,1524,1.0,0,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.0,0.009818801432334065,0.009879605530074847,0.004254965913840416,medium
422,55,732,13,13,8,816.58,2020-03-16,2024-09-22,1651,1.0,0,0.75,0.125,0.125,0.0,0.0,0.0,0.012641892067000012,0.012664919035251538,0.003557153543900396,medium
423,35,316,8,18,15,790.9293333333334,2021-02-06,2024-11-25,1388,1.0,0,0.2,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.0,0.011622087219710732,0.011672174292801978,0.004343523364763533,high
424,47,353,11,16,8,810.39625,2020-02-08,2023-06-22,1230,0.0,0,0.375,0.0,0.0,0.0,0.625,0.0,0.015138739037659724,0.015166786702905928,0.004131426490146598,medium
425,44,144,14,16,9,853.6877777777777,2020-01-20,2023-09-03,1322,0.0,0,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.012956785221680641,0.012990438177692694,0.004870260835908121,medium
426,51,494,24,20,10,886.0889999999999,2020-01-04,2024-09-16,1717,1.0,0,0.5,0.1,0.1,0.2,0.1,0.0,0.01066492243143205,0.010713383128779787,0.004756339407630527,high
427,28,511,5,13,12,679.6616666666666,2020-01-04,2024-11-25,1787,1.0,0,0.16666666666666666,0.25,0.08333333333333333,0.0,0.5,0.0,0.01326131536197906,0.013301353858507009,0.0046179321477180174,medium
428,44,349,15,17,9,822.2555555555556,2020-01-10,2024-12-11,1797,1.0,1,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.012956785221680641,0.012990438177692694,0.004870260835908121,medium
429,48,712,15,17,6,737.6966666666667,2020-03-10,2022-09-06,910,0.0,0,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.01112610586145011,0.011164470196358786,0.00401461137262082,medium
430,20,297,0,21,12,897.6,2020-01-30,2024-12-27,1793,1.5,1,0.4166666666666667,0.25,0.0,0.25,0.08333333333333333,0.0,0.010958060566966325,0.011007149950762551,0.004870260835908121,high
431,26,509,2,17,11,932.4336363636364,2020-04-12,2024-09-06,1608,1.0,0,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.0,0.2727272727272727,0.0,0.012650760332872218,0.012688517911101472,0.0047464732421908865,medium
432,18,196,0,17,15,869.6713333333333,2020-09-01,2024-11-29,1550,2.0,0,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.0,0.012080864557400027,0.012123255552721852,0.004343523364763533,medium
433,35,358,6,15,6,814.7266666666668,2020-01-04,2024-05-12,1590,1.0,0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.011908304555712866,0.011952164051840873,0.004870260835908121,medium
434,45,327,8,17,11,828.3490909090909,2020-02-04,2024-05-10,1557,1.0,0,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.0,0.36363636363636365,0.0,0.012366300564244067,0.012408570337500934,0.0046179321477180174,medium
435,53,415,17,17,6,928.6483333333334,2020-05-30,2023-04-21,1056,0.0,0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.013154127223420695,0.013192716360510441,0.004751358498390792,medium
436,38,290,7,15,5,731.368,2021-04-16,2023-12-10,968,0.0,0,0.6,0.0,0.0,0.0,0.4,0.0,0.014408548580361873,0.014432665551416715,0.004131426490146598,medium
437,54,335,12,15,7,842.4371428571429,2021-06-27,2024-10-23,1214,1.0,0,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857,0.0,0.011461175944700868,0.011502714232789351,0.004814612446356204,medium
438,24,596,2,19,6,833.1216666666666,2020-03-27,2024-09-25,1643,1.0,0,0.5,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.01076538320936734,0.010809210011346252,0.0030865116622926844,high
439,20,279,0,20,7,780.2314285714285,2020-03-13,2024-12-29,1752,1.0,1,0.2857142857142857,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.01444434707129026,0.014480699365761702,0.004705963107649726,high
440,37,138,14,20,12,886.6475,2021-02-10,2024-12-22,1411,1.3333333333333333,1,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.010841638422094907,0.01089709932866069,0.004343523364763533,high
441,41,1037,16,18,11,862.7436363636364,2020-02-28,2024-04-16,1509,1.0,0,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.012222311794057882,0.012265829096116797,0.004756339407630527,high
442,37,831,11,11,8,583.35625,2020-07-01,2024-12-20,1633,1.0,1,0.375,0.375,0.25,0.0,0.0,0.0,0.009311499950020004,0.00936278079478478,0.001272056265773737,medium
443,18,167,0,19,4,761.5024999999999,2021-06-06,2023-09-06,822,0.0,0,0.75,0.0,0.0,0.25,0.0,0.0,0.012268033668763882,0.01230050218897634,0.0044614541177366044,high
444,37,549,12,18,6,782.3866666666667,2020-03-02,2024-12-27,1761,1.0,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.012064836979045708,0.012112691795774821,0.004750301478361326,high
445,24,268,4,21,11,847.2536363636365,2020-04-12,2024-06-22,1532,1.0,0,0.45454545454545453,0.18181818181818182,0.0,0.09090909090909091,0.2727272727272727,0.0,0.01250656062098508,0.012545464401443813,0.004378825391569915,high
446,44,425,17,19,7,793.6999999999999,2020-03-16,2024-04-02,1478,1.0,0,0.7142857142857143,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.01341764431320885,0.013444065109152165,0.00535804539080136,high
447,41,433,6,15,12,923.1516666666666,2020-01-07,2024-05-06,1581,1.0,0,0.4166666666666667,0.08333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.011865055598324471,0.011911106024248712,0.004378825391569915,medium
448,28,315,5,13,5,697.528,2020-10-11,2022-11-25,775,0.0,0,0.4,0.2,0.2,0.2,0.0,0.0,0.01010264397184175,0.010152413131481772,0.0034839156952144773,medium
449,32,226,9,12,8,665.60625,2020-08-23,2023-03-01,920,0.0,0,0.5,0.125,0.0,0.0,0.375,0.0,0.012877123812289814,0.012912941520274886,0.004067054658425029,medium
450,27,239,4,17,9,769.1355555555556,2020-05-13,2023-08-20,1194,0.0,0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.4444444444444444,0.0,0.014362073701959823,0.014391856747990603,0.004067054658425029,medium
451,37,209,11,10,5,645.4839999999999,2020-06-20,2024-06-27,1468,1.0,0,0.4,0.4,0.0,0.2,0.0,0.0,0.011693110829794056,0.011733404756862947,0.004500742411096308,low
452,47,220,13,19,9,787.6,2021-05-05,2024-09-22,1236,1.0,0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.5555555555555556,0.0,0.012609727143301669,0.012652668123943396,0.004569586580039304,high
453,28,348,5,13,6,791.7516666666667,2020-01-25,2023-10-24,1368,0.0,0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.013154127223420695,0.013192716360510441,0.004751358498390792,medium
454,43,236,5,12,10,650.9649999999999,2020-05-10,2024-08-25,1568,1.0,0,0.5,0.2,0.1,0.0,0.2,0.0,0.011914695839096736,0.011952123438467589,0.0042729600479427575,medium
455,32,546,8,12,9,716.3866666666668,2020-12-02,2024-04-12,1227,1.0,0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.4444444444444444,0.0,0.013669821752105063,0.013706221644404376,0.004067054658425029,medium
456,30,886,2,13,11,866.1872727272727,2022-04-05,2024-07-21,838,1.0,0,0.36363636363636365,0.09090909090909091,0.0,0.2727272727272727,0.2727272727272727,0.0,0.012021773146999442,0.012069227899181105,0.004378825391569915,medium
457,36,256,8,10,11,716.4745454545455,2020-02-21,2024-10-28,1711,1.0,0,0.36363636363636365,0.09090909090909091,0.0,0.18181818181818182,0.36363636363636365,0.0,0.012929621787130979,0.012970624124130897,0.004378825391569915,low
458,27,419,3,16,9,802.2555555555556,2020-03-13,2024-08-14,1615,1.0,0,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.0,0.010217327931104426,0.01027678946032589,0.003217195053504105,medium
459,32,490,7,13,6,746.8516666666666,2021-06-03,2024-05-25,1087,2.0,0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.008946061964071777,0.009009394125590361,0.0013332765367668068,medium
460,26,482,2,19,2,867.8699999999999,2020-07-15,2023-09-02,1144,0.0,0,0.5,0.0,0.0,0.0,0.5,0.0,0.010635481989576121,0.010690338548338466,0.0008801135066655288,high
461,57,380,23,18,7,946.4042857142857,2020-02-01,2024-05-01,1551,1.0,0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.0,0.010055006890389915,0.010120069916568665,0.0017044118748991716,high
462,38,567,13,13,7,660.9685714285714,2020-01-27,2024-04-01,1526,1.0,0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.0,0.009723616474981156,0.009777724492034292,0.00148709040213408,medium
463,31,485,3,13,3,903.6366666666667,2023-07-25,2024-11-11,475,1.0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.013856795316485468,0.013873337929955959,0.004405464432287201,medium
464,40,172,5,18,12,881.48,2020-01-30,2024-08-18,1662,1.0,0,0.4166666666666667,0.08333333333333333,0.0,0.08333333333333333,0.4166666666666667,0.0,0.014937125014337443,0.014963053315701094,0.004870260835908121,high
465,36,611,5,14,4,776.9525,2021-09-11,2024-02-06,878,1.0,0,0.25,0.0,0.25,0.5,0.0,0.0,0.008017067414489768,0.008089944448565976,0.0015096036777706569,medium
466,35,618,12,19,5,725.496,2020-06-30,2024-11-03,1587,1.0,0,0.2,0.4,0.0,0.0,0.4,0.0,0.011916441560884733,0.01196437917850629,0.004342245752429144,high
467,44,229,13,16,6,967.68,2020-01-08,2023-11-03,1395,0.0,0,0.16666666666666666,0.5,0.0,0.16666666666666666,0.16666666666666666,0.0,0.010582183803105103,0.010637157560041301,0.0036782124563110204,medium
468,45,371,12,14,7,789.5699999999999,2020-05-13,2024-01-13,1340,1.0,0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,0.01239622502697523,0.012439825234493607,0.004067054658425029,medium
469,32,547,3,13,8,944.1175000000001,2020-06-04,2023-05-18,1078,0.0,0,0.5,0.375,0.0,0.125,0.0,0.0,0.010284341235334324,0.010332303327180256,0.0037041284590946955,medium
470,32,320,8,21,11,962.550909090909,2020-03-03,2024-11-01,1704,1.0,0,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.0,0.012138725177820076,0.012171306129601817,0.0047464732421908865,high
471,35,691,12,14,11,763.2609090909092,2020-09-25,2024-09-28,1464,1.5,0,0.5454545454545454,0.0,0.0,0.0,0.45454545454545453,0.0,0.01427906899899324,0.014306601458263422,0.004131426490146598,medium
472,18,1499,0,22,8,995.25125,2020-08-08,2024-11-22,1567,1.0,0,0.125,0.5,0.125,0.0,0.25,0.0,0.011788373518023499,0.01183340625174455,0.004996842714235426,high
473,22,226,2,16,7,796.9685714285714,2020-10-12,2024-05-21,1317,1.0,0,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.011435197467366381,0.011477459023002982,0.003217195053504105,medium
474,51,158,8,21,12,1000.1316666666667,2020-01-28,2024-11-14,1752,1.0,0,0.3333333333333333,0.25,0.0,0.0,0.4166666666666667,0.0,0.012222137261391037,0.012266265401167991,0.004067054658425029,high
475,54,435,9,16,7,856.8628571428571,2020-01-29,2023-07-17,1265,0.0,0,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.010791795955689366,0.010841545749609454,0.0051257282493507314,medium
476,35,559,3,20,8,1012.90625,2022-05-26,2024-10-26,884,1.0,0,0.5,0.25,0.125,0.0,0.125,0.0,0.009798540903638662,0.00984907791409213,0.00148709040213408,high
477,43,316,8,12,6,779.3266666666667,2020-04-17,2024-10-13,1640,1.0,0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.012689247876226287,0.01272352728221742,0.004131426490146598,medium
478,41,868,6,21,7,923.22,2020-03-22,2024-04-15,1485,1.0,0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.0,0.014044129725967273,0.01407453606997304,0.0046179321477180174,high
