user_id,age,income,experience_years,risk_survey_score,total_transactions,avg_amount,first_tx_date,last_tx_date,active_days,monthly_freq,tx_count_30d,pct_crypto,pct_etf,pct_forex,pct_other,pct_stocks,pct_bond,volatility_mean_30,volatility_mean_60,volatility_std_30,risk_level,cluster_label
368,38,130,14,8,8,513.9325,2020-01-07,2024-10-08,1736,1.0,0,0.125,0.375,0.0,0.25,0.25,0.0,0.0102428504523925,0.0103046331943081,0.003678212456311,low,0
369,38,185,9,12,5,822.7060000000001,2021-10-12,2024-07-30,1022,1.0,0,0.0,0.0,0.2,0.4,0.4,0.0,0.0104435229412141,0.0105109079785965,0.0054119924333749,medium,0
370,30,762,3,18,6,845.5416666666666,2020-02-23,2024-05-31,1559,1.0,0,0.5,0.0,0.1666666666666666,0.0,0.3333333333333333,0.0,0.0135734254336015,0.0136022372682307,0.0051871117484773,high,1
371,38,330,5,14,4,730.6125,2021-05-16,2024-11-29,1293,1.0,0,0.0,0.5,0.25,0.0,0.25,0.0,0.0095839340464782,0.0096441162397164,0.0017985195328317,medium,0
372,42,261,18,18,6,853.4783333333335,2020-06-02,2024-05-05,1433,1.0,0,0.6666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0134168930102686,0.0134417095242968,0.0045324379924278,high,1
373,52,399,8,16,9,820.7522222222223,2020-02-06,2024-03-12,1496,1.0,0,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0125919730076072,0.0126248972699926,0.0035160428637757,medium,2
374,47,490,9,15,4,659.775,2021-01-26,2023-12-03,1041,0.0,0,0.5,0.0,0.25,0.25,0.0,0.0,0.0102024840604629,0.0102506345872425,0.0040146113726208,medium,0
375,59,710,16,15,3,691.1433333333333,2020-04-01,2024-04-10,1470,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0159335511660497,0.0159302432407146,0.0,medium,1
376,30,866,6,13,13,842.5076923076923,2021-06-06,2024-12-27,1300,1.0,1,0.4615384615384615,0.3076923076923077,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0118934685841408,0.0119298660041378,0.0031515930379636,medium,2
377,46,292,14,19,9,711.1466666666668,2020-02-24,2023-12-04,1379,0.0,0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0139280815087798,0.0139507449059934,0.0045324379924278,high,1
378,39,163,5,15,6,804.975,2020-04-01,2024-12-10,1714,1.0,1,0.5,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0125281159746283,0.0125686092701484,0.0053580453908013,medium,2
379,59,283,15,11,7,864.9814285714285,2020-09-13,2024-01-19,1223,1.0,0,0.4285714285714285,0.4285714285714285,0.0,0.0,0.1428571428571428,0.0,0.011996339161468,0.0120341526459919,0.0045324379924278,medium,2
380,29,424,3,15,10,759.256,2020-08-02,2024-01-01,1247,1.0,0,0.4,0.3,0.0,0.2,0.1,0.0,0.0112565237493686,0.0113024954116153,0.0032171950535041,medium,2
381,29,203,3,21,8,1037.9725,2020-12-31,2024-12-13,1443,1.0,1,0.375,0.125,0.0,0.125,0.375,0.0,0.0142203738871414,0.0142510881978443,0.0047513584983907,high,1
382,32,204,6,16,7,875.5171428571429,2020-03-28,2024-12-23,1731,1.0,1,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.0,0.2857142857142857,0.0,0.0138220536401106,0.0138506631842915,0.0052511084831761,medium,1
383,18,446,0,21,5,1020.542,2020-09-08,2024-03-19,1288,1.0,0,0.4,0.4,0.2,0.0,0.0,0.0,0.0106049237788817,0.0106468220559678,0.0035571535439003,high,0
384,32,352,4,17,6,884.3266666666667,2020-09-27,2023-11-17,1146,0.0,0,0.5,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0126589396526693,0.0126940628707999,0.003678212456311,medium,2
385,30,370,5,12,8,732.62625,2020-03-09,2022-12-26,1022,0.0,0,0.625,0.0,0.0,0.125,0.25,0.0,0.0138877162270082,0.0139139121155651,0.0047059631076497,medium,1
386,39,230,9,18,4,919.095,2020-12-02,2024-12-24,1483,1.0,1,0.5,0.25,0.0,0.0,0.25,0.0,0.0121585639323781,0.0121974426660878,0.0052252740496725,high,2
387,41,316,18,11,8,604.09625,2021-01-06,2024-11-18,1412,1.25,0,0.25,0.25,0.0,0.125,0.375,0.0,0.0134415904435548,0.0134797487063098,0.0047513584983907,medium,1
388,56,208,29,12,4,684.3775,2020-12-05,2022-07-19,591,0.0,0,0.25,0.25,0.25,0.0,0.25,0.0,0.0111415009336514,0.0111867952227854,0.0035160428637757,medium,0
389,47,619,19,11,5,875.816,2021-01-06,2024-03-20,1169,1.0,0,0.2,0.4,0.0,0.0,0.4,0.0,0.0119164415608847,0.0119643791785062,0.0043422457524291,medium,2
390,32,675,4,16,5,772.926,2020-04-20,2022-02-02,653,0.0,0,0.2,0.2,0.2,0.2,0.2,0.0,0.0118809497377934,0.0119260380495836,0.0052489662303283,medium,2
391,29,119,2,20,10,1030.703,2020-06-19,2024-06-17,1459,1.0,0,0.5,0.4,0.0,0.1,0.0,0.0,0.0096070757855579,0.0096595789862101,0.0015471838300902,high,0
392,42,207,9,21,8,940.16375,2020-04-03,2024-10-16,1657,1.3333333333333333,0,0.625,0.0,0.0,0.25,0.125,0.0,0.0126394243468273,0.0126744923062591,0.0053580453908013,high,2
393,24,147,2,20,8,943.4525,2020-01-13,2024-03-13,1521,1.0,0,0.5,0.375,0.0,0.0,0.125,0.0,0.013228541087697,0.0132556894268631,0.0045324379924278,high,2
394,56,245,19,12,10,737.545,2020-10-25,2024-04-04,1257,1.5,0,0.5,0.1,0.0,0.1,0.3,0.0,0.0141436146990934,0.0141712311430458,0.0048702608359081,medium,1
395,49,345,20,16,12,881.0066666666667,2020-06-22,2024-10-31,1592,1.0,0,0.4166666666666667,0.25,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0108834326113266,0.0109279442395539,0.0042729600479427,medium,2
396,33,152,10,13,8,752.7,2020-06-30,2024-07-13,1474,1.0,0,0.625,0.0,0.0,0.0,0.375,0.0,0.0146117648024019,0.0146337218456554,0.0041314264901465,medium,1
397,20,208,1,16,9,766.4988888888889,2020-06-24,2024-04-25,1401,1.0,0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0115017129177944,0.011538063960791,0.0047464732421908,medium,2
398,51,198,13,12,8,774.76125,2020-01-02,2024-05-30,1610,1.0,0,0.125,0.375,0.125,0.125,0.25,0.0,0.0114744486386235,0.0115244006739407,0.0047503014783613,medium,2
399,36,411,11,17,12,777.275,2020-09-29,2024-07-25,1395,1.0,0,0.3333333333333333,0.25,0.0,0.0,0.4166666666666667,0.0,0.0133527425761789,0.0133889095947525,0.004067054658425,medium,1
400,50,378,12,14,4,882.7625,2024-08-01,2024-12-24,145,1.0,1,0.75,0.25,0.0,0.0,0.0,0.0,0.0128958834275638,0.0129185133445839,0.0035110166143295,medium,2
401,22,235,0,17,8,800.40375,2020-12-09,2024-10-09,1400,1.0,0,0.25,0.25,0.125,0.125,0.25,0.0,0.0122532320822101,0.0122957401654752,0.0047563394076305,medium,2
402,32,403,8,17,9,891.3688888888888,2020-10-17,2024-08-06,1389,1.0,0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0103241342266698,0.010375680043276,0.0047503014783613,medium,2
403,38,261,4,19,6,849.3966666666666,2020-05-16,2024-08-14,1551,1.0,0,0.1666666666666666,0.5,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0105821838031051,0.0106371575600413,0.003678212456311,high,0
404,38,308,8,13,10,771.694,2020-01-04,2024-12-28,1820,1.0,1,0.2,0.3,0.1,0.1,0.3,0.0,0.0126633816865595,0.0127047612811218,0.0047563394076305,medium,2
405,33,991,5,11,8,672.70625,2020-03-04,2024-06-09,1558,1.0,0,0.625,0.125,0.0,0.0,0.25,0.0,0.0151574986529337,0.0151723585272149,0.0045324379924278,medium,1
406,44,811,16,22,11,932.1318181818184,2020-03-03,2024-01-05,1403,1.0,0,0.6363636363636364,0.0909090909090909,0.0,0.0,0.2727272727272727,0.0,0.0131724764173833,0.0132016416574632,0.004067054658425,high,2
407,27,166,5,18,12,823.9833333333332,2020-03-21,2024-03-18,1458,1.0,0,0.25,0.1666666666666666,0.0833333333333333,0.25,0.25,0.0,0.0109961777361827,0.0110501867311645,0.0043435233647635,high,2
408,36,597,6,17,11,823.2545454545453,2020-02-26,2024-11-12,1721,1.0,0,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.0,0.0106624829314354,0.0107155858396316,0.0043435233647635,medium,2
409,39,590,14,11,5,744.232,2021-02-23,2024-12-07,1383,1.0,1,0.4,0.4,0.0,0.2,0.0,0.0,0.0105090301487439,0.0105581640264135,0.0037041284590946,medium,0
410,43,182,9,19,4,876.05,2022-05-17,2024-08-01,807,1.0,0,0.0,0.0,0.0,0.25,0.75,0.0,0.0121530484023552,0.0122157304703509,0.0059469287627349,high,1
411,45,593,12,11,8,649.6975,2020-03-22,2024-12-24,1738,1.0,1,0.125,0.375,0.0,0.125,0.375,0.0,0.0126628069999682,0.0127084092147753,0.0047513584983907,medium,2
412,26,913,5,17,4,798.9525,2021-02-20,2024-11-10,1359,1.0,0,0.0,0.5,0.0,0.0,0.5,0.0,0.010480549917855,0.0105430824083238,0.00109922054374,medium,0
413,22,185,2,18,7,803.1057142857143,2020-10-16,2023-07-22,1009,0.0,0,0.5714285714285714,0.1428571428571428,0.0,0.0,0.2857142857142857,0.0,0.0150466340082029,0.0150640892824292,0.0045324379924278,high,1
414,50,209,25,16,6,883.9166666666666,2021-06-11,2024-06-05,1090,1.0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0108186275848861,0.0108715669952704,0.0049052328024209,medium,0
415,41,668,7,9,6,742.9250000000001,2021-10-08,2024-12-14,1163,1.0,1,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.5,0.0,0.0137292261526201,0.0137652515415161,0.004617932147718,low,1
416,30,427,7,13,5,662.4159999999999,2020-07-23,2022-09-30,799,0.0,0,0.6,0.0,0.0,0.0,0.4,0.0,0.0144085485803618,0.0144326655514167,0.0041314264901465,medium,1
417,53,505,19,15,11,741.9890909090909,2020-08-24,2024-11-04,1533,1.0,0,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.0,0.0118958705475676,0.0119402885962694,0.0047563394076305,medium,2
418,39,445,15,9,7,731.3199999999999,2021-05-27,2024-11-24,1277,1.0,0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.0,0.0127953202139825,0.0128398559907292,0.0047017053381594,low,1
419,49,459,9,16,10,794.889,2020-06-22,2024-03-14,1361,1.0,0,0.2,0.2,0.2,0.1,0.3,0.0,0.0109308165236675,0.0109827804995022,0.0043435233647635,medium,2
420,38,163,13,21,10,909.589,2020-01-06,2024-09-21,1720,1.0,0,0.2,0.2,0.0,0.3,0.3,0.0,0.0115996089307501,0.0116536751370248,0.0043788253915699,high,2
421,58,680,21,15,13,754.323076923077,2020-04-30,2024-07-02,1524,1.0,0,0.0769230769230769,0.3076923076923077,0.2307692307692307,0.1538461538461538,0.2307692307692307,0.0,0.009818801432334,0.0098796055300748,0.0042549659138404,medium,0
422,55,732,13,13,8,816.58,2020-03-16,2024-09-22,1651,1.0,0,0.75,0.125,0.125,0.0,0.0,0.0,0.012641892067,0.0126649190352515,0.0035571535439003,medium,2
423,35,316,8,18,15,790.9293333333334,2021-02-06,2024-11-25,1388,1.0,0,0.2,0.2666666666666666,0.0666666666666666,0.1333333333333333,0.3333333333333333,0.0,0.0116220872197107,0.0116721742928019,0.0043435233647635,high,2
424,47,353,11,16,8,810.39625,2020-02-08,2023-06-22,1230,0.0,0,0.375,0.0,0.0,0.0,0.625,0.0,0.0151387390376597,0.0151667867029059,0.0041314264901465,medium,1
425,44,144,14,16,9,853.6877777777777,2020-01-20,2023-09-03,1322,0.0,0,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0129567852216806,0.0129904381776926,0.0048702608359081,medium,1
426,51,494,24,20,10,886.0889999999999,2020-01-04,2024-09-16,1717,1.0,0,0.5,0.1,0.1,0.2,0.1,0.0,0.010664922431432,0.0107133831287797,0.0047563394076305,high,2
427,28,511,5,13,12,679.6616666666666,2020-01-04,2024-11-25,1787,1.0,0,0.1666666666666666,0.25,0.0833333333333333,0.0,0.5,0.0,0.013261315361979,0.013301353858507,0.004617932147718,medium,1
428,44,349,15,17,9,822.2555555555556,2020-01-10,2024-12-11,1797,1.0,1,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0129567852216806,0.0129904381776926,0.0048702608359081,medium,2
429,48,712,15,17,6,737.6966666666667,2020-03-10,2022-09-06,910,0.0,0,0.6666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0111261058614501,0.0111644701963587,0.0040146113726208,medium,0
430,20,297,0,21,12,897.6,2020-01-30,2024-12-27,1793,1.5,1,0.4166666666666667,0.25,0.0,0.25,0.0833333333333333,0.0,0.0109580605669663,0.0110071499507625,0.0048702608359081,high,2
431,26,509,2,17,11,932.4336363636364,2020-04-12,2024-09-06,1608,1.0,0,0.2727272727272727,0.3636363636363636,0.0909090909090909,0.0,0.2727272727272727,0.0,0.0126507603328722,0.0126885179111014,0.0047464732421908,medium,2
432,18,196,0,17,15,869.6713333333333,2020-09-01,2024-11-29,1550,2.0,0,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.0666666666666666,0.2666666666666666,0.0,0.0120808645574,0.0121232555527218,0.0043435233647635,medium,2
433,35,358,6,15,6,814.7266666666668,2020-01-04,2024-05-12,1590,1.0,0,0.3333333333333333,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0119083045557128,0.0119521640518408,0.0048702608359081,medium,2
434,45,327,8,17,11,828.3490909090909,2020-02-04,2024-05-10,1557,1.0,0,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.0,0.3636363636363636,0.0,0.012366300564244,0.0124085703375009,0.004617932147718,medium,2
435,53,415,17,17,6,928.6483333333334,2020-05-30,2023-04-21,1056,0.0,0,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0131541272234206,0.0131927163605104,0.0047513584983907,medium,1
436,38,290,7,15,5,731.368,2021-04-16,2023-12-10,968,0.0,0,0.6,0.0,0.0,0.0,0.4,0.0,0.0144085485803618,0.0144326655514167,0.0041314264901465,medium,1
437,54,335,12,15,7,842.4371428571429,2021-06-27,2024-10-23,1214,1.0,0,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857,0.0,0.0114611759447008,0.0115027142327893,0.0048146124463562,medium,2
438,24,596,2,19,6,833.1216666666666,2020-03-27,2024-09-25,1643,1.0,0,0.5,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0107653832093673,0.0108092100113462,0.0030865116622926,high,0
439,20,279,0,20,7,780.2314285714285,2020-03-13,2024-12-29,1752,1.0,1,0.2857142857142857,0.0,0.0,0.1428571428571428,0.5714285714285714,0.0,0.0144443470712902,0.0144806993657617,0.0047059631076497,high,1
440,37,138,14,20,12,886.6475,2021-02-10,2024-12-22,1411,1.3333333333333333,1,0.25,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.0,0.0108416384220949,0.0108970993286606,0.0043435233647635,high,2
441,41,1037,16,18,11,862.7436363636364,2020-02-28,2024-04-16,1509,1.0,0,0.3636363636363636,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.0,0.0122223117940578,0.0122658290961167,0.0047563394076305,high,2
442,37,831,11,11,8,583.35625,2020-07-01,2024-12-20,1633,1.0,1,0.375,0.375,0.25,0.0,0.0,0.0,0.00931149995002,0.0093627807947847,0.0012720562657737,medium,0
443,18,167,0,19,4,761.5024999999999,2021-06-06,2023-09-06,822,0.0,0,0.75,0.0,0.0,0.25,0.0,0.0,0.0122680336687638,0.0123005021889763,0.0044614541177366,high,2
444,37,549,12,18,6,782.3866666666667,2020-03-02,2024-12-27,1761,1.0,1,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.0120648369790457,0.0121126917957748,0.0047503014783613,high,2
445,24,268,4,21,11,847.2536363636365,2020-04-12,2024-06-22,1532,1.0,0,0.4545454545454545,0.1818181818181818,0.0,0.0909090909090909,0.2727272727272727,0.0,0.012506560620985,0.0125454644014438,0.0043788253915699,high,2
446,44,425,17,19,7,793.6999999999999,2020-03-16,2024-04-02,1478,1.0,0,0.7142857142857143,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0134176443132088,0.0134440651091521,0.0053580453908013,high,1
447,41,433,6,15,12,923.1516666666666,2020-01-07,2024-05-06,1581,1.0,0,0.4166666666666667,0.0833333333333333,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0118650555983244,0.0119111060242487,0.0043788253915699,medium,2
448,28,315,5,13,5,697.528,2020-10-11,2022-11-25,775,0.0,0,0.4,0.2,0.2,0.2,0.0,0.0,0.0101026439718417,0.0101524131314817,0.0034839156952144,medium,0
449,32,226,9,12,8,665.60625,2020-08-23,2023-03-01,920,0.0,0,0.5,0.125,0.0,0.0,0.375,0.0,0.0128771238122898,0.0129129415202748,0.004067054658425,medium,1
450,27,239,4,17,9,769.1355555555556,2020-05-13,2023-08-20,1194,0.0,0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.4444444444444444,0.0,0.0143620737019598,0.0143918567479906,0.004067054658425,medium,1
451,37,209,11,10,5,645.4839999999999,2020-06-20,2024-06-27,1468,1.0,0,0.4,0.4,0.0,0.2,0.0,0.0,0.011693110829794,0.0117334047568629,0.0045007424110963,low,2
452,47,220,13,19,9,787.6,2021-05-05,2024-09-22,1236,1.0,0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.5555555555555556,0.0,0.0126097271433016,0.0126526681239433,0.0045695865800393,high,1
453,28,348,5,13,6,791.7516666666667,2020-01-25,2023-10-24,1368,0.0,0,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0131541272234206,0.0131927163605104,0.0047513584983907,medium,1
454,43,236,5,12,10,650.9649999999999,2020-05-10,2024-08-25,1568,1.0,0,0.5,0.2,0.1,0.0,0.2,0.0,0.0119146958390967,0.0119521234384675,0.0042729600479427,medium,2
455,32,546,8,12,9,716.3866666666668,2020-12-02,2024-04-12,1227,1.0,0,0.2222222222222222,0.3333333333333333,0.0,0.0,0.4444444444444444,0.0,0.013669821752105,0.0137062216444043,0.004067054658425,medium,1
456,30,886,2,13,11,866.1872727272727,2022-04-05,2024-07-21,838,1.0,0,0.3636363636363636,0.0909090909090909,0.0,0.2727272727272727,0.2727272727272727,0.0,0.0120217731469994,0.0120692278991811,0.0043788253915699,medium,2
457,36,256,8,10,11,716.4745454545455,2020-02-21,2024-10-28,1711,1.0,0,0.3636363636363636,0.0909090909090909,0.0,0.1818181818181818,0.3636363636363636,0.0,0.0129296217871309,0.0129706241241308,0.0043788253915699,low,1
458,27,419,3,16,9,802.2555555555556,2020-03-13,2024-08-14,1615,1.0,0,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0102173279311044,0.0102767894603258,0.0032171950535041,medium,0
459,32,490,7,13,6,746.8516666666666,2021-06-03,2024-05-25,1087,2.0,0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0089460619640717,0.0090093941255903,0.0013332765367668,medium,0
460,26,482,2,19,2,867.8699999999999,2020-07-15,2023-09-02,1144,0.0,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0106354819895761,0.0106903385483384,0.0008801135066655,high,0
461,57,380,23,18,7,946.4042857142856,2020-02-01,2024-05-01,1551,1.0,0,0.1428571428571428,0.2857142857142857,0.0,0.1428571428571428,0.4285714285714285,0.0,0.0100550068903899,0.0101200699165686,0.0017044118748991,high,0
462,38,567,13,13,7,660.9685714285714,2020-01-27,2024-04-01,1526,1.0,0,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0097236164749811,0.0097777244920342,0.001487090402134,medium,0
463,31,485,3,13,3,903.6366666666668,2023-07-25,2024-11-11,475,1.0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0138567953164854,0.0138733379299559,0.0044054644322872,medium,2
464,40,172,5,18,12,881.48,2020-01-30,2024-08-18,1662,1.0,0,0.4166666666666667,0.0833333333333333,0.0,0.0833333333333333,0.4166666666666667,0.0,0.0149371250143374,0.014963053315701,0.0048702608359081,high,1
465,36,611,5,14,4,776.9525,2021-09-11,2024-02-06,878,1.0,0,0.25,0.0,0.25,0.5,0.0,0.0,0.0080170674144897,0.0080899444485659,0.0015096036777706,medium,0
466,35,618,12,19,5,725.496,2020-06-30,2024-11-03,1587,1.0,0,0.2,0.4,0.0,0.0,0.4,0.0,0.0119164415608847,0.0119643791785062,0.0043422457524291,high,2
467,44,229,13,16,6,967.68,2020-01-08,2023-11-03,1395,0.0,0,0.1666666666666666,0.5,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0105821838031051,0.0106371575600413,0.003678212456311,medium,0
468,45,371,12,14,7,789.5699999999999,2020-05-13,2024-01-13,1340,1.0,0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.4285714285714285,0.0,0.0123962250269752,0.0124398252344936,0.004067054658425,medium,1
469,32,547,3,13,8,944.1175,2020-06-04,2023-05-18,1078,0.0,0,0.5,0.375,0.0,0.125,0.0,0.0,0.0102843412353343,0.0103323033271802,0.0037041284590946,medium,0
470,32,320,8,21,11,962.550909090909,2020-03-03,2024-11-01,1704,1.0,0,0.5454545454545454,0.2727272727272727,0.0909090909090909,0.0,0.0909090909090909,0.0,0.01213872517782,0.0121713061296018,0.0047464732421908,high,2
471,35,691,12,14,11,763.2609090909092,2020-09-25,2024-09-28,1464,1.5,0,0.5454545454545454,0.0,0.0,0.0,0.4545454545454545,0.0,0.0142790689989932,0.0143066014582634,0.0041314264901465,medium,1
472,18,1499,0,22,8,995.25125,2020-08-08,2024-11-22,1567,1.0,0,0.125,0.5,0.125,0.0,0.25,0.0,0.0117883735180234,0.0118334062517445,0.0049968427142354,high,2
473,22,226,2,16,7,796.9685714285714,2020-10-12,2024-05-21,1317,1.0,0,0.5714285714285714,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0114351974673663,0.0114774590230029,0.0032171950535041,medium,2
474,51,158,8,21,12,1000.1316666666668,2020-01-28,2024-11-14,1752,1.0,0,0.3333333333333333,0.25,0.0,0.0,0.4166666666666667,0.0,0.012222137261391,0.0122662654011679,0.004067054658425,high,2
475,54,435,9,16,7,856.8628571428571,2020-01-29,2023-07-17,1265,0.0,0,0.4285714285714285,0.2857142857142857,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0107917959556893,0.0108415457496094,0.0051257282493507,medium,2
476,35,559,3,20,8,1012.90625,2022-05-26,2024-10-26,884,1.0,0,0.5,0.25,0.125,0.0,0.125,0.0,0.0097985409036386,0.0098490779140921,0.001487090402134,high,0
477,43,316,8,12,6,779.3266666666667,2020-04-17,2024-10-13,1640,1.0,0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0126892478762262,0.0127235272822174,0.0041314264901465,medium,1
478,41,868,6,21,7,923.22,2020-03-22,2024-04-15,1485,1.0,0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.4285714285714285,0.0,0.0140441297259672,0.014074536069973,0.004617932147718,high,1
479,68,162,17,12,4,834.2825,2022-02-21,2024-08-08,899,1.0,0,0.25,0.25,0.0,0.0,0.5,0.0,0.0139498318980793,0.0139846430590849,0.0042334284286338,medium,1
480,49,550,13,15,6,854.8133333333334,2020-07-17,2024-11-23,1590,1.0,0,0.1666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,0.01154758190363,0.0115969038668283,0.0043422457524291,medium,2
481,36,252,13,16,7,968.3628571428573,2020-09-11,2023-11-15,1160,0.0,0,0.5714285714285714,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0093848823465519,0.0094453944620138,0.0020832876886711,medium,0
482,28,1018,5,19,9,850.5977777777778,2020-10-29,2024-05-30,1309,1.0,0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0134429847527515,0.0134719567446071,0.0041314264901465,high,1
483,21,1200,2,22,8,868.2,2020-05-26,2024-09-12,1570,1.0,0,0.25,0.125,0.0,0.0,0.625,0.0,0.0143599555940731,0.0143954472113714,0.004067054658425,high,1
484,40,229,13,19,8,850.7537500000001,2021-07-21,2024-08-30,1136,1.0,0,0.375,0.0,0.0,0.125,0.5,0.0,0.0155863551296607,0.0156113331839768,0.0053580453908013,high,1
485,30,261,3,11,12,839.2199999999999,2020-01-01,2024-08-22,1695,1.0,0,0.5,0.0833333333333333,0.25,0.0,0.1666666666666666,0.0,0.0132067618017587,0.0132318422451043,0.004617932147718,medium,2
486,23,608,3,15,8,804.00875,2020-11-09,2024-07-11,1340,1.0,0,0.5,0.0,0.0,0.125,0.375,0.0,0.0135190564794153,0.0135533767763171,0.0047059631076497,medium,1
487,31,287,4,21,15,947.5093333333332,2020-03-28,2024-12-08,1716,1.0,1,0.5333333333333333,0.1333333333333333,0.0666666666666666,0.0,0.2666666666666666,0.0,0.0118414958343547,0.0118808554545829,0.0042729600479427,high,2
488,27,353,5,20,4,947.895,2020-05-28,2022-06-11,744,0.0,0,0.25,0.25,0.25,0.0,0.25,0.0,0.0130532160267025,0.0130856768904775,0.0052511084831761,high,1
489,54,368,14,24,7,975.3085714285714,2021-10-22,2024-08-22,1035,1.0,0,0.4285714285714285,0.2857142857142857,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0116375678707251,0.0116810034142161,0.0048702608359081,high,2
490,46,114,22,13,11,746.6118181818182,2020-05-12,2024-11-20,1653,1.6666666666666667,0,0.2727272727272727,0.1818181818181818,0.0,0.3636363636363636,0.1818181818181818,0.0,0.0121621920220551,0.0122094584946371,0.0054177394507436,medium,2
491,37,360,6,12,9,796.4744444444444,2020-10-24,2024-09-20,1427,1.3333333333333333,0,0.4444444444444444,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0120727047199421,0.0121137671831596,0.0043788253915699,medium,2
492,52,240,12,15,9,850.9811111111111,2020-02-05,2024-06-27,1604,1.0,0,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0119153055173297,0.0119554548788827,0.0032171950535041,medium,2
493,38,270,15,14,12,756.8458333333333,2020-04-28,2024-12-27,1704,1.0,1,0.4166666666666667,0.3333333333333333,0.1666666666666666,0.0,0.0833333333333333,0.0,0.0107538882279102,0.0107973517229063,0.0047464732421908,medium,2
494,29,863,2,19,14,863.0871428571428,2020-03-02,2024-11-12,1716,1.0,0,0.6428571428571429,0.1428571428571428,0.0,0.0,0.2142857142857142,0.0,0.0115042539966226,0.0115438524567468,0.0028837431472898,high,2
495,53,170,21,14,11,754.4890909090908,2020-05-10,2024-11-25,1660,1.0,0,0.2727272727272727,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.0,0.0117825079279072,0.0118242856080194,0.0047017053381594,medium,2
496,43,591,15,19,8,809.3100000000001,2020-04-27,2024-09-09,1596,1.0,0,0.5,0.25,0.0,0.0,0.25,0.0,0.0112027063858526,0.0112480018322418,0.0043422457524291,high,2
